Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Larynx,Canada,Male,2018,0.8351911258,1.852559089,343,9677,3,0.029,72.18,-0.041
Larynx,Canada,Male,2019,0.7373813234,1.673218908,314,9422,3,0.03,73.2,0.022
Larynx,Canada,Male,2020,0.7369552267,1.750644107,332,8534,3,0.029,73.29,0.678
Larynx,Canada,Male,2021,0.7104605519,1.72726239,330,8828,3,0.029,72.73,1.457
Larynx,Canada,Male,2022,0.6655403871,1.680292639,324,9262,3,0.03,72.38,0.6
Colorectum,Canada,Male,2000,15.55429074,23.21116948,3549,8474,4,0.028,73.2,0.097
Colorectum,Canada,Male,2001,14.59123507,22.41810477,3465,8473,4,0.026,72.58,1.125
Colorectum,Canada,Male,2002,15.52837136,24.0330514,3754,8682,4,0.028,72.82,-0.248
Colorectum,Canada,Male,2003,14.81470486,23.53086717,3711,9162,4,0.028,72.48,0.259
Colorectum,Canada,Male,2004,14.82351811,24.38621508,3882,9085,4,0.028,73.14,-0.321
Colorectum,Canada,Male,2005,15.10027847,25.17810382,4047,9062,4,0.03,73.35,0.945
Colorectum,Canada,Male,2006,14.04179914,24.03771519,3902,8974,4,0.028,73.0,1.728
Colorectum,Canada,Male,2007,14.22073172,24.65113716,4042,9486,4,0.029,72.77,0.138
Colorectum,Canada,Male,2008,14.35326655,25.66894406,4254,9069,4,0.029,72.79,0.038
Colorectum,Canada,Male,2009,13.70298105,25.0787021,4203,8617,3,0.028,73.12,0.016
Colorectum,Canada,Male,2010,13.12616671,24.64142739,4175,8746,3,0.029,73.7,2.081
Colorectum,Canada,Male,2011,13.22949699,25.33943247,4339,8945,3,0.03,73.23,0.714
Colorectum,Canada,Male,2012,12.94920853,25.30624908,4381,8941,3,0.029,72.88,1.278
Colorectum,Canada,Male,2013,12.74627895,25.68191997,4495,9152,3,0.029,73.07,0.182
Colorectum,Canada,Male,2014,12.71875598,26.05397303,4605,9434,3,0.03,73.22,-0.085
Colorectum,Canada,Male,2015,12.29867759,25.72646789,4589,9463,3,0.028,72.41,0.566
Colorectum,Canada,Male,2016,12.17555622,25.93073582,4676,9414,3,0.029,73.95,1.257
Colorectum,Canada,Male,2017,11.76986261,25.49334496,4656,9570,3,0.028,72.5,0.773
Colorectum,Canada,Male,2018,11.43018503,25.46593616,4715,9677,3,0.029,72.18,-0.041
Colorectum,Canada,Male,2019,11.46457018,25.65247078,4814,9422,3,0.03,73.2,0.022
Colorectum,Canada,Male,2020,10.75105562,24.71466544,4687,8534,3,0.029,73.29,0.678
Colorectum,Canada,Male,2021,10.45669239,24.44337988,4670,8828,3,0.029,72.73,1.457
Colorectum,Canada,Male,2022,10.20236392,24.10493884,4648,9262,3,0.03,72.38,0.6
Lung,Canada,Male,2000,43.00482547,63.09984874,9648,8474,4,0.028,73.2,0.097
Lung,Canada,Male,2001,43.03269005,64.25229393,9931,8473,4,0.026,72.58,1.125
Lung,Canada,Male,2002,42.85139537,65.26823629,10195,8682,4,0.028,72.82,-0.248
Lung,Canada,Male,2003,41.21573106,64.69561783,10203,9162,4,0.028,72.48,0.259
Lung,Canada,Male,2004,39.69500607,63.6730232,10136,9085,4,0.028,73.14,-0.321
Lung,Canada,Male,2005,39.26840026,63.98112669,10284,9062,4,0.03,73.35,0.945
Lung,Canada,Male,2006,37.66396425,62.91573173,10213,8974,4,0.028,73.0,1.728
Lung,Canada,Male,2007,37.28347296,63.66482455,10439,9486,4,0.029,72.77,0.138
Lung,Canada,Male,2008,35.66227166,62.36817249,10336,9069,4,0.029,72.79,0.038
Lung,Canada,Male,2009,35.27004575,63.08161757,10572,8617,3,0.028,73.12,0.016
Lung,Canada,Male,2010,33.98144147,62.15541841,10531,8746,3,0.029,73.7,2.081
Lung,Canada,Male,2011,32.73353528,61.40680628,10515,8945,3,0.03,73.23,0.714
Lung,Canada,Male,2012,32.09598976,61.91106543,10718,8941,3,0.029,72.88,1.278
Lung,Canada,Male,2013,30.15648045,59.56834206,10426,9152,3,0.029,73.07,0.182
Lung,Canada,Male,2014,30.26549503,61.8336311,10929,9434,3,0.03,73.22,-0.085
Lung,Canada,Male,2015,28.5610639,59.75559407,10659,9463,3,0.028,72.41,0.566
Lung,Canada,Male,2016,27.12206303,58.12233579,10481,9414,3,0.029,73.95,1.257
Lung,Canada,Male,2017,26.42411512,58.24156149,10637,9570,3,0.028,72.5,0.773
Lung,Canada,Male,2018,25.34854648,56.8244145,10521,9677,3,0.029,72.18,-0.041
Lung,Canada,Male,2019,24.17387658,55.49331756,10414,9422,3,0.03,73.2,0.022
Lung,Canada,Male,2020,22.73871971,53.48428666,10143,8534,3,0.029,73.29,0.678
Lung,Canada,Male,2021,22.16216135,53.27819353,10179,8828,3,0.029,72.73,1.457
Lung,Canada,Male,2022,20.68974662,50.97924888,9830,9262,3,0.03,72.38,0.6
Melanoma of skin,Canada,Male,2000,1.996835751,2.825366362,432,8474,4,0.028,73.2,0.097
Melanoma of skin,Canada,Male,2001,1.962140572,2.814394105,435,8473,4,0.026,72.58,1.125
Melanoma of skin,Canada,Male,2002,2.052062947,2.944913064,460,8682,4,0.028,72.82,-0.248
Melanoma of skin,Canada,Male,2003,1.921279771,2.885083418,455,9162,4,0.028,72.48,0.259
Melanoma of skin,Canada,Male,2004,1.98899726,3.071833893,489,9085,4,0.028,73.14,-0.321
Melanoma of skin,Canada,Male,2005,1.860742593,2.868076566,461,9062,4,0.03,73.35,0.945
Melanoma of skin,Canada,Male,2006,2.180935421,3.462120947,562,8974,4,0.028,73.0,1.728
Melanoma of skin,Canada,Male,2007,1.92889839,3.14695368,516,9486,4,0.029,72.77,0.138
Melanoma of skin,Canada,Male,2008,2.075466176,3.427353132,568,9069,4,0.029,72.79,0.038
Melanoma of skin,Canada,Male,2009,2.238641011,3.78298766,634,8617,3,0.028,73.12,0.016
Melanoma of skin,Canada,Male,2010,2.234419329,3.830487755,649,8746,3,0.029,73.7,2.081
Melanoma of skin,Canada,Male,2011,1.9656928,3.404675993,583,8945,3,0.03,73.23,0.714
Melanoma of skin,Canada,Male,2012,2.11585295,3.766189089,652,8941,3,0.029,72.88,1.278
Melanoma of skin,Canada,Male,2013,2.171035103,4.039403207,707,9152,3,0.029,73.07,0.182
Melanoma of skin,Canada,Male,2014,2.042495832,3.971745725,702,9434,3,0.03,73.22,-0.085
Melanoma of skin,Canada,Male,2015,1.998588716,3.929887554,701,9463,3,0.028,72.41,0.566
Melanoma of skin,Canada,Male,2016,1.732120168,3.560207955,642,9414,3,0.029,73.95,1.257
Melanoma of skin,Canada,Male,2017,1.772388489,3.646599601,666,9570,3,0.028,72.5,0.773
Melanoma of skin,Canada,Male,2018,1.712855779,3.624102474,671,9677,3,0.029,72.18,-0.041
Melanoma of skin,Canada,Male,2019,1.874362205,4.007199424,752,9422,3,0.03,73.2,0.022
Melanoma of skin,Canada,Male,2020,1.655834608,3.701663141,702,8534,3,0.029,73.29,0.678
Melanoma of skin,Canada,Male,2021,1.726599482,3.89419157,744,8828,3,0.029,72.73,1.457
Melanoma of skin,Canada,Male,2022,1.697719773,3.920682823,756,9262,3,0.03,72.38,0.6
Prostate,Canada,Male,2000,14.3684119,24.31646327,3718,8474,4,0.028,73.2,0.097
Prostate,Canada,Male,2001,14.19004866,24.74725851,3825,8473,4,0.026,72.58,1.125
Prostate,Canada,Male,2002,13.46472962,23.73856009,3708,8682,4,0.028,72.82,-0.248
Prostate,Canada,Male,2003,12.86707506,23.19480251,3658,9162,4,0.028,72.48,0.259
Prostate,Canada,Male,2004,12.34664761,23.14868691,3685,9085,4,0.028,73.14,-0.321
Prostate,Canada,Male,2005,11.671716,22.31002726,3586,9062,4,0.03,73.35,0.945
Prostate,Canada,Male,2006,11.1050309,21.95551433,3564,8974,4,0.028,73.0,1.728
Prostate,Canada,Male,2007,10.93518533,22.15065071,3632,9486,4,0.029,72.77,0.138
Prostate,Canada,Male,2008,10.8188794,22.44674939,3720,9069,4,0.029,72.79,0.038
Prostate,Canada,Male,2009,10.42493873,22.34588137,3745,8617,3,0.028,73.12,0.016
Prostate,Canada,Male,2010,10.29765258,22.62289609,3833,8746,3,0.029,73.7,2.081
Prostate,Canada,Male,2011,9.548027291,21.56684124,3693,8945,3,0.03,73.23,0.714
Prostate,Canada,Male,2012,9.246314606,21.41875636,3708,8941,3,0.029,72.88,1.278
Prostate,Canada,Male,2013,9.528249833,22.55095397,3947,9152,3,0.029,73.07,0.182
Prostate,Canada,Male,2014,9.530383274,23.39482703,4135,9434,3,0.03,73.22,-0.085
Prostate,Canada,Male,2015,9.020610531,22.48613264,4011,9463,3,0.028,72.41,0.566
Prostate,Canada,Male,2016,9.132204032,23.52399088,4242,9414,3,0.029,73.95,1.257
Prostate,Canada,Male,2017,8.977273763,23.62076678,4314,9570,3,0.028,72.5,0.773
Prostate,Canada,Male,2018,8.69449611,23.37573101,4328,9677,3,0.029,72.18,-0.041
Prostate,Canada,Male,2019,8.784916001,24.10714122,4524,9422,3,0.03,73.2,0.022
Prostate,Canada,Male,2020,8.618470388,24.26118534,4601,8534,3,0.029,73.29,0.678
Prostate,Canada,Male,2021,8.739343562,25.08717768,4793,8828,3,0.029,72.73,1.457
Prostate,Canada,Male,2022,8.229694019,24.41610414,4708,9262,3,0.03,72.38,0.6
Oesophagus,Canada,Male,2000,4.782054221,6.880290306,1052,8474,4,0.028,73.2,0.097
Oesophagus,Canada,Male,2001,4.503284096,6.573389451,1016,8473,4,0.026,72.58,1.125
Oesophagus,Canada,Male,2002,4.600430671,6.920545701,1081,8682,4,0.028,72.82,-0.248
Oesophagus,Canada,Male,2003,4.36018442,6.670566496,1052,9162,4,0.028,72.48,0.259
Oesophagus,Canada,Male,2004,4.527797398,6.98543822,1112,9085,4,0.028,73.14,-0.321
Oesophagus,Canada,Male,2005,4.537294468,7.210630672,1159,9062,4,0.03,73.35,0.945
Oesophagus,Canada,Male,2006,4.497141682,7.281542632,1182,8974,4,0.028,73.0,1.728
Oesophagus,Canada,Male,2007,4.608822441,7.568545576,1241,9486,4,0.029,72.77,0.138
Oesophagus,Canada,Male,2008,4.883373832,8.188236268,1357,9069,4,0.029,72.79,0.038
Oesophagus,Canada,Male,2009,4.394602306,7.54210789,1264,8617,3,0.028,73.12,0.016
Oesophagus,Canada,Male,2010,4.655304663,8.074125191,1368,8746,3,0.029,73.7,2.081
Oesophagus,Canada,Male,2011,4.354280184,7.819658926,1339,8945,3,0.03,73.23,0.714
Oesophagus,Canada,Male,2012,4.381934694,8.052250906,1394,8941,3,0.029,72.88,1.278
Oesophagus,Canada,Male,2013,4.484784445,8.313057519,1455,9152,3,0.029,73.07,0.182
Oesophagus,Canada,Male,2014,4.515137188,8.554529254,1512,9434,3,0.03,73.22,-0.085
Oesophagus,Canada,Male,2015,4.286155455,8.414780627,1501,9463,3,0.028,72.41,0.566
Oesophagus,Canada,Male,2016,4.290488921,8.490153238,1531,9414,3,0.029,73.95,1.257
Oesophagus,Canada,Male,2017,4.368810236,8.842730263,1615,9570,3,0.028,72.5,0.773
Oesophagus,Canada,Male,2018,4.349558824,8.92252949,1652,9677,3,0.029,72.18,-0.041
Oesophagus,Canada,Male,2019,4.382014887,9.202703996,1727,9422,3,0.03,73.2,0.022
Oesophagus,Canada,Male,2020,4.22127761,9.043236876,1715,8534,3,0.029,73.29,0.678
Oesophagus,Canada,Male,2021,4.335874007,9.541816172,1823,8828,3,0.029,72.73,1.457
Oesophagus,Canada,Male,2022,3.769869779,8.572604109,1653,9262,3,0.03,72.38,0.6
Testis,Canada,Male,2000,0.1966145822,0.2419873967,37,8474,4,0.028,73.2,0.097
Testis,Canada,Male,2001,0.1497920232,0.1811564022,28,8473,4,0.026,72.58,1.125
Testis,Canada,Male,2002,0.1509194839,0.1792555778,28,8682,4,0.028,72.82,-0.248
Testis,Canada,Male,2003,0.1900698879,0.2409520217,38,9162,4,0.028,72.48,0.259
Testis,Canada,Male,2004,0.2465057723,0.2889659695,46,9085,4,0.028,73.14,-0.321
Testis,Canada,Male,2005,0.2238118659,0.2675212415,43,9062,4,0.03,73.35,0.945
Testis,Canada,Male,2006,0.1856202294,0.2032917994,33,8974,4,0.028,73.0,1.728
Testis,Canada,Male,2007,0.1615514978,0.1890611707,31,9486,4,0.029,72.77,0.138
Testis,Canada,Male,2008,0.1851555288,0.217226607,36,9069,4,0.029,72.79,0.038
Testis,Canada,Male,2009,0.1285479502,0.1730388677,29,8617,3,0.028,73.12,0.016
Testis,Canada,Male,2010,0.2080544176,0.2419876702,41,8746,3,0.029,73.7,2.081
Testis,Canada,Male,2011,0.1716254229,0.2160772071,37,8945,3,0.03,73.23,0.714
Testis,Canada,Male,2012,0.2475983601,0.300370909,52,8941,3,0.029,72.88,1.278
Testis,Canada,Male,2013,0.171129743,0.2171107806,38,9152,3,0.029,73.07,0.182
Testis,Canada,Male,2014,0.1387647205,0.1697327233,30,9434,3,0.03,73.22,-0.085
Testis,Canada,Male,2015,0.1744608644,0.2018201882,36,9463,3,0.028,72.41,0.566
Testis,Canada,Male,2016,0.1877855697,0.2329108008,42,9414,3,0.029,73.95,1.257
Testis,Canada,Male,2017,0.1636540726,0.2354411154,43,9570,3,0.028,72.5,0.773
Testis,Canada,Male,2018,0.1720873772,0.2268439701,42,9677,3,0.029,72.18,-0.041
Testis,Canada,Male,2019,0.182193385,0.2238063508,42,9422,3,0.03,73.2,0.022
Testis,Canada,Male,2020,0.2055470317,0.2583781964,49,8534,3,0.029,73.29,0.678
Testis,Canada,Male,2021,0.1558716103,0.2198333951,42,8828,3,0.029,72.73,1.457
Testis,Canada,Male,2022,0.160004096,0.2022574472,39,9262,3,0.03,72.38,0.6
Kidney,Canada,Male,2000,3.397622483,4.964011732,759,8474,4,0.028,73.2,0.097
Kidney,Canada,Male,2001,3.572573506,5.279415149,816,8473,4,0.026,72.58,1.125
Kidney,Canada,Male,2002,3.606322989,5.352059395,836,8682,4,0.028,72.82,-0.248
Kidney,Canada,Male,2003,3.604703605,5.427761332,856,9162,4,0.028,72.48,0.259
Kidney,Canada,Male,2004,3.691579924,5.798164997,923,9085,4,0.028,73.14,-0.321
Kidney,Canada,Male,2005,3.491505709,5.705046011,917,9062,4,0.03,73.35,0.945
Kidney,Canada,Male,2006,3.343998999,5.587444304,907,8974,4,0.028,73.0,1.728
Kidney,Canada,Male,2007,3.299032505,5.568156415,913,9486,4,0.029,72.77,0.138
Kidney,Canada,Male,2008,3.661825634,6.29353753,1043,9069,4,0.029,72.79,0.038
Kidney,Canada,Male,2009,3.242917643,5.781884925,969,8617,3,0.028,73.12,0.016
Kidney,Canada,Male,2010,3.2387129,5.860823329,993,8746,3,0.029,73.7,2.081
Kidney,Canada,Male,2011,3.108618476,5.641367082,966,8945,3,0.03,73.23,0.714
Kidney,Canada,Male,2012,3.226612023,6.013194543,1041,8941,3,0.029,72.88,1.278
Kidney,Canada,Male,2013,3.20851488,6.284785754,1100,9152,3,0.029,73.07,0.182
Kidney,Canada,Male,2014,3.209570586,6.370634881,1126,9434,3,0.03,73.22,-0.085
Kidney,Canada,Male,2015,3.27396191,6.547943885,1168,9463,3,0.028,72.41,0.566
Kidney,Canada,Male,2016,2.911948701,6.111135773,1102,9414,3,0.029,73.95,1.257
Kidney,Canada,Male,2017,2.990540789,6.263828743,1144,9570,3,0.028,72.5,0.773
Kidney,Canada,Male,2018,2.76700536,5.989761019,1109,9677,3,0.029,72.18,-0.041
Kidney,Canada,Male,2019,2.850617464,6.282563991,1179,9422,3,0.03,73.2,0.022
Kidney,Canada,Male,2020,2.56124125,5.779234761,1096,8534,3,0.029,73.29,0.678
Kidney,Canada,Male,2021,2.597163535,6.034950108,1153,8828,3,0.029,72.73,1.457
Kidney,Canada,Male,2022,2.533379131,5.818791174,1122,9262,3,0.03,72.38,0.6
Bladder,Canada,Male,2000,4.464510395,7.076496304,1082,8474,4,0.028,73.2,0.097
Bladder,Canada,Male,2001,4.148348631,6.864533669,1061,8473,4,0.026,72.58,1.125
Bladder,Canada,Male,2002,4.130358514,6.978163566,1090,8682,4,0.028,72.82,-0.248
Bladder,Canada,Male,2003,4.119940674,6.974926945,1100,9162,4,0.028,72.48,0.259
Bladder,Canada,Male,2004,4.067045497,7.104793729,1131,9085,4,0.028,73.14,-0.321
Bladder,Canada,Male,2005,3.873515207,6.999102248,1125,9062,4,0.03,73.35,0.945
Bladder,Canada,Male,2006,4.063740317,7.441711929,1208,8974,4,0.028,73.0,1.728
Bladder,Canada,Male,2007,3.941437439,7.568545576,1241,9486,4,0.029,72.77,0.138
Bladder,Canada,Male,2008,4.145819782,8.025316313,1330,9069,4,0.029,72.79,0.038
Bladder,Canada,Male,2009,3.966139158,7.935920485,1330,8617,3,0.028,73.12,0.016
Bladder,Canada,Male,2010,3.981413078,8.139048712,1379,8746,3,0.029,73.7,2.081
Bladder,Canada,Male,2011,3.721514731,7.825498851,1340,8945,3,0.03,73.23,0.714
Bladder,Canada,Male,2012,3.799896883,8.26597636,1431,8941,3,0.029,72.88,1.278
Bladder,Canada,Male,2013,3.967801551,8.804413497,1541,9152,3,0.029,73.07,0.182
Bladder,Canada,Male,2014,3.912004187,9.001492092,1591,9434,3,0.03,73.22,-0.085
Bladder,Canada,Male,2015,3.72608676,8.650237513,1543,9463,3,0.028,72.41,0.566
Bladder,Canada,Male,2016,3.765989936,9.122339698,1645,9414,3,0.029,73.95,1.257
Bladder,Canada,Male,2017,3.557881598,8.864631762,1619,9570,3,0.028,72.5,0.773
Bladder,Canada,Male,2018,3.558463292,9.138571366,1692,9677,3,0.029,72.18,-0.041
Bladder,Canada,Male,2019,3.13127329,8.248862644,1548,9422,3,0.03,73.2,0.022
Bladder,Canada,Male,2020,3.250549211,8.832315899,1675,8534,3,0.029,73.29,0.678
Bladder,Canada,Male,2021,3.042857467,8.494990481,1623,8828,3,0.029,72.73,1.457
Bladder,Canada,Male,2022,2.895679585,8.437765811,1627,9262,3,0.03,72.38,0.6
Brain and central nervous system,Canada,Male,2000,4.471922896,5.86655932,897,8474,4,0.028,73.2,0.097
Brain and central nervous system,Canada,Male,2001,4.260496227,5.544679881,857,8473,4,0.026,72.58,1.125
Brain and central nervous system,Canada,Male,2002,4.085236575,5.537716958,865,8682,4,0.028,72.82,-0.248
Brain and central nervous system,Canada,Male,2003,4.138513509,5.687735881,897,9162,4,0.028,72.48,0.259
Brain and central nervous system,Canada,Male,2004,4.223774362,5.810728735,925,9085,4,0.028,73.14,-0.321
Brain and central nervous system,Canada,Male,2005,3.988024621,5.58683895,898,9062,4,0.03,73.35,0.945
Brain and central nervous system,Canada,Male,2006,4.287127992,5.9509054,966,8974,4,0.028,73.0,1.728
Brain and central nervous system,Canada,Male,2007,4.26622127,6.257314876,1026,9486,4,0.029,72.77,0.138
Brain and central nervous system,Canada,Male,2008,4.248303608,6.29353753,1043,9069,4,0.029,72.79,0.038
Brain and central nervous system,Canada,Male,2009,4.340363934,6.575476973,1102,8617,3,0.028,73.12,0.016
Brain and central nervous system,Canada,Male,2010,4.116593613,6.350700808,1076,8746,3,0.029,73.7,2.081
Brain and central nervous system,Canada,Male,2011,4.120624268,6.383037495,1093,8945,3,0.03,73.23,0.714
Brain and central nervous system,Canada,Male,2012,4.165843823,6.481079997,1122,8941,3,0.029,72.88,1.278
Brain and central nervous system,Canada,Male,2013,4.367021145,6.901837446,1208,9152,3,0.029,73.07,0.182
Brain and central nervous system,Canada,Male,2014,4.234344475,6.908121838,1221,9434,3,0.03,73.22,-0.085
Brain and central nervous system,Canada,Male,2015,4.387617476,7.024463774,1253,9463,3,0.028,72.41,0.566
Brain and central nervous system,Canada,Male,2016,4.281540681,7.12041591,1284,9414,3,0.029,73.95,1.257
Brain and central nervous system,Canada,Male,2017,4.367953934,7.347952949,1342,9570,3,0.028,72.5,0.773
Brain and central nervous system,Canada,Male,2018,4.064587669,6.875532712,1273,9677,3,0.029,72.18,-0.041
Brain and central nervous system,Canada,Male,2019,4.128218945,7.204433007,1352,9422,3,0.03,73.2,0.022
Brain and central nervous system,Canada,Male,2020,4.187798321,7.482421648,1419,8534,3,0.029,73.29,0.678
Brain and central nervous system,Canada,Male,2021,3.846854596,6.903815431,1319,8828,3,0.029,72.73,1.457
Brain and central nervous system,Canada,Male,2022,4.211866409,7.57168905,1460,9262,3,0.03,72.38,0.6
Thyroid,Canada,Male,2000,0.2136065576,0.3073893958,47,8474,4,0.028,73.2,0.097
Thyroid,Canada,Male,2001,0.2546943979,0.3623128044,56,8473,4,0.026,72.58,1.125
Thyroid,Canada,Male,2002,0.2046148043,0.3200992461,50,8682,4,0.028,72.82,-0.248
Thyroid,Canada,Male,2003,0.2372592036,0.3677688753,58,9162,4,0.028,72.48,0.259
Thyroid,Canada,Male,2004,0.2740123102,0.4334489543,69,9085,4,0.028,73.14,-0.321
Thyroid,Canada,Male,2005,0.2808947708,0.4541639681,73,9062,4,0.03,73.35,0.945
Thyroid,Canada,Male,2006,0.2582715065,0.4065835988,66,8974,4,0.028,73.0,1.728
Thyroid,Canada,Male,2007,0.2493517881,0.426912321,70,9486,4,0.029,72.77,0.138
Thyroid,Canada,Male,2008,0.1986937747,0.3439421277,57,9069,4,0.029,72.79,0.038
Thyroid,Canada,Male,2009,0.2845317542,0.5131497457,86,8617,3,0.028,73.12,0.016
Thyroid,Canada,Male,2010,0.2252019385,0.3895411276,66,8746,3,0.029,73.7,2.081
Thyroid,Canada,Male,2011,0.2064094451,0.3795950935,65,8945,3,0.03,73.23,0.714
Thyroid,Canada,Male,2012,0.3308150203,0.583412727,101,8941,3,0.029,72.88,1.278
Thyroid,Canada,Male,2013,0.2623664313,0.5084963019,89,9152,3,0.029,73.07,0.182
Thyroid,Canada,Male,2014,0.3255266657,0.6449843485,114,9434,3,0.03,73.22,-0.085
Thyroid,Canada,Male,2015,0.2412184892,0.510156587,91,9463,3,0.028,72.41,0.566
Thyroid,Canada,Male,2016,0.3006110859,0.5989134878,108,9414,3,0.029,73.95,1.257
Thyroid,Canada,Male,2017,0.2796514724,0.5694389767,104,9570,3,0.028,72.5,0.773
Thyroid,Canada,Male,2018,0.3083096932,0.6589277226,122,9677,3,0.029,72.18,-0.041
Thyroid,Canada,Male,2019,0.258032273,0.5328722638,100,9422,3,0.03,73.2,0.022
Thyroid,Canada,Male,2020,0.3158621221,0.7224043452,137,8534,3,0.029,73.29,0.678
Thyroid,Canada,Male,2021,0.2984088739,0.6752025706,129,8828,3,0.029,72.73,1.457
Thyroid,Canada,Male,2022,0.3117632933,0.7312384631,141,9262,3,0.03,72.38,0.6
Hodgkin lymphoma,Canada,Male,2000,0.4082412909,0.5101355931,78,8474,4,0.028,73.2,0.097
Hodgkin lymphoma,Canada,Male,2001,0.3477703007,0.4658307485,72,8473,4,0.026,72.58,1.125
Hodgkin lymphoma,Canada,Male,2002,0.2872415096,0.3777171104,59,8682,4,0.028,72.82,-0.248
Hodgkin lymphoma,Canada,Male,2003,0.269885811,0.3741097179,59,9162,4,0.028,72.48,0.259
Hodgkin lymphoma,Canada,Male,2004,0.3280084262,0.4585764299,73,9085,4,0.028,73.14,-0.321
Hodgkin lymphoma,Canada,Male,2005,0.3395246268,0.4977139377,80,9062,4,0.03,73.35,0.945
